	A-ID	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	COMPUTERSCIENCE1	COMPUTERSCIENCE2	COMPUTER_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
22575	891496	46	37	28.0	33.0	34	48.0	52	37.0	43	46	38	64.0	41	39.0	27.0	41.0	28.0	44	44
22576	891497	51	35	26.0	37.0	38	48.0	67	34.0	46	39	66	66.0	46	42.0	50.0	42.0	25.0	45	48
22577	891498	45	30	25.0	39.0	32	45.0	61	25.0	45	26	57	42.0	38	35.0	24.0	35.0	26.0	58	36
22578	891499	55	43	24.0	35.0	33	41.0	57	36.0	42	46	46	64.0	41	39.0	41.0	40.0	22.0	43	47
22579	891501	32	23	24.0	25.0	29	47.0	40	14.0	43	19	25	44.0	35	17.0	33.0	22.0	27.0	41	25
22580	891504	20	20	25.0	18.0	14	46.0	52	25.0	43	31	33	27.0	37	23.0	22.0	35.0	24.0	49	32
22581	891505	57	37	25.0	37.0	24	39.0	52	20.0	42	32	36	44.0	26	34.0	36.0	21.0	27.0	43	46
22582	891510	45	42	24.0	44.0	32	45.0	53	28.0	45	38	35	40.0	37	33.0	51.0	33.0	25.0	48	42
22583	891511	40	11	25.0	21.0	21	34.0	53	19.0	25	27	27	25.0	37	28.0	29.0	40.0	25.0	41	33
22584	891516	39	12	25.0	34.0	14	44.0	58	26.0	45	34	43	26.0	41	28.0	20.0	37.0	26.0	53	35
22585	891517	50	20	23.0	35.0	18	32.0	44	33.0	30	35	41	38.0	18	17.0	29.0	31.0	27.0	41	38
22586	891520	43	20	25.0	22.0	22	32.0	45	25.0	38	41	41	31.0	36	30.0	42.0	28.0	24.0	39	38
22587	891522	56	40	26.0	38.0	35	47.0	68	48.0	40	43	69	60.0	47	48.0	47.0	40.0	27.0	48	42
22588	891523	53	37	26.0	33.0	30	49.0	58	49.0	40	47	49	59.0	31	43.0	42.0	45.0	26.0	44	46
22589	891526	42	20	25.0	36.0	36	39.0	32	30.0	37	36	51	32.0	36	25.0	30.0	36.0	25.0	44	45
22590	891527	51	49	26.0	44.0	44	49.0	68	65.0	46	44	71	65.0	43	36.0	42.0	54.0	30.0	63	58
22591	891528	50	51	27.0	39.0	36	49.0	60	52.0	41	43	65	67.0	46	33.0	45.0	47.0	25.0	48	51
22592	891532	49	36	26.0	24.0	44	37.0	45	28.0	28	33	58	51.0	32	29.0	37.0	39.0	24.0	34	39
22593	891533	48	36	25.0	44.0	44	49.0	66	53.0	46	43	67	55.0	45	37.0	34.0	44.0	30.0	63	45
22594	891534	49	30	25.0	38.0	40	44.0	64	49.0	41	41	62	59.0	44	35.0	48.0	41.0	26.0	52	46
22595	891535	51	33	19.0	38.0	29	24.0	61	50.0	41	46	56	58.0	34	36.0	37.0	40.0	25.0	47	47
22596	891538	41	21	28.0	20.0	21	33.0	39	18.0	41	27	31	28.0	37	22.0	24.0	33.0	26.0	41	34
22597	891539	41	22	24.0	36.0	36	45.0	51	25.0	45	31	46	56.0	38	27.0	31.0	38.0	27.0	52	43
22598	891540	48	40	26.0	42.0	37	26.0	70	58.0	46	47	68	60.0	42	35.0	55.0	35.0	22.0	52	48
22599	891541	53	30	23.0	42.0	27	48.0	59	41.0	43	41	57	69.0	31	35.0	48.0	38.0	30.0	43	41
22600	891543	30	22	25.0	38.0	27	48.0	60	34.0	48	40	34	35.0	38	28.0	42.0	24.0	29.0	48	37
22601	891544	44	20	26.0	22.0	29	24.0	27	14.0	27	20	36	35.0	32	17.0	20.0	35.0	27.0	37	31
22602	891545	48	40	28.0	41.0	37	50.0	66	64.0	46	33	63	70.0	40	28.0	50.0	40.0	30.0	39	47
22603	891546	40	26	24.0	45.0	32	46.0	64	45.0	46	43	60	42.0	40	29.0	41.0	47.0	30.0	57	53
22604	891547	52	46	23.0	45.0	37	49.0	59	56.0	44	46	55	59.0	31	33.0	46.0	46.0	27.0	50	43
22605	891550	48	33	26.0	43.0	38	34.0	72	46.0	42	42	68	61.0	43	44.0	47.0	50.0	28.0	52	47
22606	891551	50	39	24.0	40.0	35	46.0	55	38.0	45	39	48	52.0	37	30.0	54.0	43.0	30.0	55	46
22607	891552	49	20	24.0	22.0	21	48.0	44	25.0	40	44	57	41.0	26	36.0	30.0	33.0	28.0	39	45
22608	891556	45	45	26.0	40.0	41	46.0	60	41.0	44	42	68	66.0	42	39.0	46.0	47.0	30.0	60	48
22609	891557	55	40	26.0	35.0	34	49.0	50	44.0	46	43	53	48.0	36	35.0	41.0	44.0	30.0	48	50
22610	891561	45	32	23.0	37.0	30	46.0	54	44.0	46	32	56	46.0	44	25.0	38.0	48.0	25.0	59	45
22611	891566	46	11	25.0	45.0	27	45.0	56	45.0	46	34	52	43.0	43	32.0	50.0	36.0	28.0	53	47
22612	891567	58	22	26.0	40.0	30	48.0	59	48.0	38	36	58	41.0	33	30.0	39.0	45.0	20.0	43	46
22613	891571	51	44	25.0	46.0	44	45.0	58	61.0	48	43	34	63.0	40	38.0	54.0	49.0	28.0	52	48
22614	891572	49	9	26.0	28.0	23	37.0	45	25.0	32	28	26	25.0	36	24.0	22.0	31.0	21.0	35	36
22615	891574	20	10	23.0	34.0	17	43.0	42	36.0	47	36	26	31.0	41	22.0	34.0	33.0	24.0	56	37
22616	891580	29	22	24.0	27.0	31	23.0	57	33.0	30	43	29	29.0	28	21.0	26.0	31.0	25.0	43	44
22617	891584	53	31	26.0	36.0	32	38.0	60	45.0	41	46	38	51.0	42	26.0	36.0	38.0	27.0	39	43
22618	891587	60	33	26.0	40.0	31	39.0	59	51.0	41	42	54	50.0	31	25.0	41.0	37.0	25.0	44	47
22619	891590	56	36	26.0	40.0	41	40.0	58	49.0	45	43	56	57.0	38	31.0	44.0	36.0	26.0	47	50
22620	891591	51	44	29.0	42.0	43	48.0	69	62.0	43	48	70	53.0	42	30.0	52.0	44.0	27.0	46	49
22621	891593	58	21	25.0	20.0	22	37.0	54	36.0	37	38	40	39.0	29	20.0	34.0	30.0	25.0	42	38
22622	891594	48	23	29.0	22.0	19	49.0	47	29.0	30	36	25	25.0	37	17.0	22.0	30.0	21.0	42	40
22623	891595	35	9	26.0	26.0	21	44.0	32	25.0	36	36	27	49.0	32	17.0	30.0	33.0	22.0	25	20
22624	891596	42	20	27.0	29.0	21	24.0	39	29.0	27	42	15	33.0	24	23.0	29.0	33.0	27.0	32	39
22625	891597	50	25	28.0	37.0	22	37.0	48	27.0	32	43	62	25.0	32	24.0	33.0	32.0	21.0	38	29
22626	891598	45	15	29.0	34.0	28	47.0	48	51.0	43	43	44	44.0	33	19.0	26.0	37.0	27.0	44	38
22627	891599	22	20	25.0	25.0	33	39.0	44	36.0	44	44	53	31.0	37	31.0	38.0	34.0	24.0	41	42
22628	891600	55	43	28.0	37.0	43	24.0	67	55.0	45	44	58	61.0	42	35.0	40.0	42.0	28.0	51	52
22629	891601	52	45	29.0	38.0	49	37.0	67	58.0	47	46	69	71.0	37	31.0	50.0	45.0	24.0	46	41
22630	891603	49	15	24.0	32.0	43	34.0	46	29.0	25	48	56	54.0	21	28.0	33.0	39.0	26.0	40	45
22631	891605	51	29	29.0	38.0	39	47.0	55	54.0	46	43	46	72.0	46	27.0	46.0	46.0	26.0	42	46
22632	891606	60	45	24.0	44.0	38	41.0	59	57.0	48	48	58	66.0	41	40.0	49.0	47.0	29.0	47	50
22633	891608	46	21	27.0	37.0	36	37.0	37	32.0	35	44	62	44.0	29	20.0	33.0	36.0	23.0	35	36
22634	891609	48	20	23.0	34.0	34	42.0	55	46.0	29	43	64	40.0	20	21.0	40.0	35.0	22.0	37	41
22635	891611	45	26	26.0	31.0	35	38.0	39	25.0	40	47	51	45.0	34	23.0	25.0	23.0	25.0	34	42
22636	891612	59	29	24.0	38.0	41	43.0	57	39.0	32	47	46	57.0	39	33.0	32.0	33.0	24.0	44	48
22637	891614	50	23	24.0	23.0	36	40.0	47	32.0	29	45	43	34.0	23	20.0	25.0	33.0	24.0	40	42
22638	891615	46	20	26.0	41.0	45	37.0	52	38.0	44	49	71	63.0	39	26.0	46.0	42.0	26.0	46	43
22639	891618	48	15	30.0	17.0	28	49.0	36	32.0	30	29	43	30.0	37	19.0	34.0	25.0	21.0	37	25
22640	891620	50	20	22.0	38.0	30	41.0	58	39.0	40	36	48	30.0	39	32.0	35.0	27.0	23.0	50	43
22641	891621	51	44	28.0	40.0	44	48.0	50	40.0	46	38	39	50.0	45	38.0	39.0	31.0	30.0	47	42
22642	891623	48	20	26.0	38.0	20	44.0	42	34.0	41	37	41	30.0	37	19.0	33.0	29.0	26.0	38	27
22643	891624	31	20	24.0	34.0	17	47.0	56	45.0	48	33	61	69.0	38	24.0	43.0	30.0	26.0	43	45
22644	891625	53	38	28.0	40.0	45	25.0	54	50.0	42	42	71	69.0	42	30.0	46.0	37.0	28.0	47	36
22645	891626	40	6	27.0	30.0	27	48.0	52	33.0	46	30	35	16.0	41	24.0	40.0	20.0	25.0	44	36
22646	891627	38	15	24.0	28.0	30	43.0	37	47.0	42	34	42	38.0	35	21.0	20.0	23.0	27.0	36	36
22647	891631	43	31	26.0	39.0	35	46.0	51	49.0	37	34	32	41.0	32	17.0	34.0	28.0	23.0	43	43
22648	891633	53	40	25.0	38.0	39	44.0	51	38.0	37	39	66	56.0	37	18.0	32.0	28.0	30.0	44	40
22649	891635	40	22	27.0	37.0	26	47.0	46	25.0	38	32	35	51.0	33	19.0	41.0	27.0	24.0	43	39
22650	891660	34	20	25.0	26.0	25	48.0	53	51.0	43	45	36	38.0	41	25.0	32.0	20.0	27.0	50	35
22651	891664	33	33	25.0	32.0	38	48.0	59	53.0	42	42	50	52.0	44	31.0	47.0	26.0	24.0	50	45
22652	891665	51	42	28.0	41.0	41	46.0	55	56.0	43	49	67	41.0	40	38.0	51.0	34.0	30.0	42	44
22653	891666	32	13	23.0	27.0	33	48.0	60	52.0	41	39	40	48.0	40	30.0	39.0	20.0	26.0	51	40
22654	891667	31	20	24.0	30.0	30	48.0	39	45.0	44	41	45	33.0	36	26.0	24.0	21.0	22.0	33	27
22655	891668	29	8	24.0	23.0	24	45.0	47	35.0	43	31	30	25.0	36	22.0	34.0	14.0	23.0	30	28
22656	891669	37	12	25.0	25.0	13	48.0	57	36.0	45	46	44	34.0	35	24.0	35.0	15.0	27.0	36	35
22657	891670	35	7	24.0	29.0	11	40.0	51	32.0	47	48	63	43.0	39	33.0	37.0	15.0	26.0	46	34
22658	891673	25	31	25.0	22.0	9	41.0	28	38.0	43	42	29	30.0	30	17.0	30.0	20.0	21.0	28	22
22659	891684	36	37	25.0	20.0	32	47.0	58	49.0	46	44	65	63.0	39	36.0	38.0	29.0	26.0	56	49
22660	891686	29	26	25.0	23.0	14	37.0	36	39.0	45	34	33	30.0	31	21.0	36.0	33.0	25.0	47	32
22661	891689	28	13	24.0	25.0	13	37.0	43	32.0	46	26	54	34.0	40	17.0	47.0	30.0	26.0	48	27
22662	891692	30	10	24.0	32.0	7	43.0	54	25.0	44	33	57	10.0	37	12.0	43.0	20.0	23.0	45	25
22663	891693	39	8	25.0	29.0	9	43.0	42	25.0	45	28	62	20.0	30	10.0	43.0	20.0	26.0	38	17
22664	891695	28	20	25.0	28.0	15	44.0	52	36.0	45	34	36	25.0	35	23.0	40.0	27.0	22.0	46	28
22665	891696	29	13	25.0	26.0	11	42.0	40	28.0	44	31	38	6.0	36	17.0	38.0	27.0	26.0	47	21
22666	891698	37	20	25.0	38.0	19	39.0	53	50.0	44	35	36	38.0	38	22.0	46.0	33.0	28.0	49	42
22667	891701	22	10	27.0	20.0	11	43.0	40	25.0	42	21	33	25.0	36	11.0	30.0	28.0	25.0	35	25
22668	891704	27	13	23.0	29.0	21	36.0	52	40.0	44	34	28	38.0	37	23.0	33.0	30.0	26.0	46	36
22669	891706	38	13	26.0	30.0	11	37.0	51	33.0	39	33	25	25.0	32	5.0	34.0	25.0	27.0	37	19
22670	891707	37	29	25.0	34.0	9	34.0	50	38.0	43	26	36	52.0	37	23.0	38.0	28.0	24.0	41	32
22671	891708	34	11	24.0	29.0	8	33.0	43	50.0	48	30	27	19.0	39	19.0	26.0	25.0	29.0	44	34
22672	891715	29	20	26.0	21.0	17	43.0	42	31.0	28	29	43	26.0	24	22.0	24.0	31.0	16.0	36	31
22673	891721	31	21	26.0	32.0	28	42.0	39	42.0	34	35	31	41.0	41	36.0	27.0	39.0	23.0	46	55
22674	891726	30	28	25.0	32.0	26	43.0	37	44.0	26	30	25	39.0	38	25.0	28.0	25.0	26.0	39	42
22675	891727	24	31	23.0	30.0	30	42.0	34	16.0	23	34	32	36.0	27	24.0	26.0	27.0	20.0	40	52
22676	891733	30	22	26.0	21.0	23	33.0	38	47.0	26	30	34	40.0	21	31.0	24.0	37.0	26.0	40	38
22677	891734	25	42	0.0	36.0	29	0.0	27	31.0	25	32	25	35.0	17	38.0	32.0	19.0	0.0	33	40
22678	891738	32	20	24.0	27.0	24	39.0	39	36.0	32	32	30	36.0	33	27.0	29.0	33.0	24.0	44	36
22679	891744	35	20	26.0	33.0	28	47.0	31	41.0	34	33	28	37.0	33	25.0	29.0	37.0	25.0	41	50
22680	891746	23	23	23.0	24.0	21	42.0	33	52.0	29	26	33	39.0	29	23.0	31.0	20.0	24.0	40	48
22681	891749	40	40	24.0	35.0	33	45.0	41	46.0	29	33	49	59.0	37	31.0	31.0	50.0	28.0	48	57
22682	891750	39	23	26.0	27.0	22	48.0	35	35.0	36	21	48	62.0	40	23.0	30.0	45.0	26.0	40	44
22683	891751	25	30	23.0	31.0	31	45.0	48	41.0	46	32	25	42.0	42	23.0	35.0	37.0	17.0	51	51
22684	891754	39	32	23.0	27.0	35	37.0	41	50.0	21	23	51	48.0	33	20.0	36.0	30.0	22.0	31	35
22685	891755	43	31	24.0	17.0	28	40.0	33	33.0	33	31	25	53.0	31	31.0	27.0	41.0	24.0	34	42
22686	891756	32	30	21.0	30.0	20	42.0	42	33.0	46	21	25	31.0	41	22.0	25.0	41.0	20.0	52	46
22687	891760	38	38	25.0	32.0	24	45.0	25	43.0	36	41	41	64.0	39	33.0	35.0	38.0	24.0	36	56
22688	891766	25	25	27.0	26.0	17	40.0	36	52.0	37	29	32	27.0	18	20.0	22.0	27.0	26.0	39	40
22689	891771	33	28	27.0	17.0	22	38.0	38	53.0	39	30	40	55.0	38	27.0	28.0	30.0	28.0	42	58
22690	891774	43	14	25.0	25.0	33	43.0	25	45.0	28	30	25	34.0	40	20.0	30.0	35.0	17.0	33	47
22691	891775	46	49	26.0	29.0	39	49.0	51	71.0	45	44	60	71.0	39	36.0	40.0	50.0	30.0	49	59
22692	891782	42	22	26.0	34.0	40	46.0	34	30.0	31	41	33	35.0	43	32.0	32.0	41.0	26.0	43	62
22693	891788	31	8	24.0	17.0	21	38.0	25	37.0	29	26	33	26.0	27	26.0	20.0	20.0	28.0	50	49
22694	891792	30	14	23.0	27.0	17	43.0	26	47.0	28	24	32	42.0	19	23.0	27.0	29.0	26.0	43	37
22695	891795	33	15	23.0	18.0	18	40.0	43	38.0	38	36	45	14.0	31	6.0	22.0	21.0	30.0	44	35
22696	891799	23	9	26.0	18.0	21	39.0	29	32.0	31	39	31	28.0	28	21.0	25.0	22.0	30.0	32	42
22697	891803	35	23	26.0	21.0	17	48.0	42	56.0	38	30	40	47.0	29	22.0	30.0	35.0	30.0	48	52
22698	891804	49	14	28.0	30.0	29	47.0	60	61.0	46	35	49	47.0	41	27.0	38.0	25.0	24.0	55	53
22699	891806	38	26	24.0	29.0	21	38.0	25	52.0	33	31	30	49.0	24	29.0	22.0	29.0	28.0	31	45
22700	891809	23	20	25.0	32.0	21	34.0	31	20.0	36	38	32	45.0	29	31.0	26.0	24.0	26.0	42	41
22701	891814	41	3	25.0	20.0	9	37.0	56	40.0	46	22	42	8.0	37	12.0	25.0	17.0	21.0	57	25
22702	891817	37	20	25.0	17.0	23	44.0	54	53.0	48	21	40	29.0	37	29.0	20.0	22.0	22.0	61	49
22703	891820	27	27	24.0	34.0	24	44.0	25	45.0	32	34	25	53.0	37	35.0	28.0	36.0	23.0	45	44
22704	891822	41	20	28.0	31.0	22	41.0	55	51.0	46	23	36	26.0	35	21.0	28.0	16.0	23.0	54	38
22705	891823	37	24	25.0	28.0	26	37.0	26	41.0	26	29	37	54.0	25	23.0	29.0	28.0	20.0	39	41
22706	891824	39	20	24.0	44.0	33	40.0	63	61.0	44	37	64	48.0	41	27.0	32.0	32.0	28.0	57	45
22707	891825	22	30	25.0	28.0	29	35.0	27	61.0	35	32	14	34.0	27	36.0	15.0	30.0	23.0	37	49
22708	891826	44	27	24.0	27.0	28	48.0	37	45.0	43	31	39	49.0	39	32.0	38.0	36.0	23.0	45	55
22709	891827	31	14	25.0	43.0	31	47.0	55	50.0	47	28	36	42.0	35	17.0	42.0	24.0	29.0	47	37
22710	891829	25	20	24.0	27.0	23	46.0	28	41.0	36	30	34	37.0	30	28.0	32.0	36.0	24.0	41	51
22711	891830	45	26	24.0	42.0	35	43.0	57	66.0	44	35	63	59.0	43	30.0	55.0	41.0	27.0	57	51
22712	891833	41	8	24.0	30.0	26	45.0	52	51.0	47	32	31	15.0	37	23.0	45.0	14.0	28.0	48	43
22713	891836	47	40	27.0	37.0	36	47.0	51	53.0	43	31	72	70.0	42	35.0	45.0	45.0	30.0	58	46
22714	891839	34	9	25.0	32.0	12	40.0	33	34.0	42	38	25	27.0	35	23.0	46.0	20.0	27.0	47	28
22715	891840	31	36	25.0	32.0	28	40.0	37	49.0	44	46	43	53.0	38	43.0	39.0	35.0	24.0	53	59
22716	891838	35	32	28.0	24.0	27	45.0	51	55.0	42	38	51	59.0	32	36.0	34.0	37.0	28.0	43	51
22717	891841	32	20	28.0	17.0	12	42.0	25	39.0	38	37	42	37.0	27	19.0	29.0	31.0	28.0	43	39
22718	891842	39	39	26.0	44.0	34	46.0	65	44.0	45	38	59	47.0	46	33.0	34.0	26.0	28.0	57	51
22719	891844	39	31	28.0	25.0	20	48.0	30	43.0	29	39	35	46.0	34	39.0	22.0	33.0	30.0	44	50
22720	891845	38	30	25.0	44.0	32	45.0	51	31.0	45	43	39	32.0	41	39.0	49.0	21.0	29.0	46	49
22721	891862	40	37	23.0	25.0	22	40.0	33	42.0	36	34	35	50.0	40	33.0	32.0	20.0	24.0	43	56
22722	891875	53	52	26.0	48.0	43	49.0	64	56.0	47	44	71	71.0	45	27.0	53.0	52.0	30.0	59	53
22723	891884	41	25	0.0	26.0	27	0.0	37	25.0	27	29	33	29.0	26	38.0	18.0	27.0	0.0	42	49
22724	891909	25	39	22.0	27.0	26	44.0	35	33.0	29	43	45	36.0	26	31.0	26.0	42.0	18.0	34	52
22725	891910	26	44	22.0	24.0	31	40.0	36	37.0	36	44	45	47.0	33	31.0	28.0	42.0	19.0	45	54
22726	891925	44	30	23.0	22.0	34	43.0	56	45.0	48	38	47	51.0	42	36.0	37.0	37.0	21.0	58	55
22727	891927	32	25	0.0	62.0	45	0.0	49	46.0	44	41	56	31.0	37	32.0	46.0	51.0	0.0	52	50
22728	891934	42	25	0.0	36.0	33	0.0	38	33.0	41	38	25	39.0	33	39.0	28.0	35.0	0.0	58	48
22729	891955	21	31	30.0	29.0	36	43.0	52	31.0	47	38	44	39.0	44	29.0	44.0	39.0	23.0	56	44
22730	891957	31	44	27.0	35.0	36	39.0	48	32.0	45	31	39	51.0	44	37.0	38.0	41.0	24.0	59	47
22731	891958	33	40	27.0	36.0	38	40.0	49	32.0	43	34	33	46.0	44	26.0	36.0	39.0	24.0	61	39
22732	891969	22	26	0.0	49.0	50	0.0	36	47.0	25	44	26	35.0	31	32.0	38.0	58.0	0.0	33	46
22733	891981	25	29	0.0	17.0	39	0.0	44	44.0	28	33	28	30.0	21	29.0	35.0	33.0	0.0	42	44
22734	891987	20	20	21.0	27.0	7	38.0	33	29.0	25	20	25	17.0	24	20.0	30.0	14.0	25.0	40	41
22735	891988	26	20	21.0	23.0	17	39.0	47	18.0	47	19	49	33.0	43	20.0	31.0	20.0	28.0	60	40
22736	891998	25	20	16.0	26.0	13	35.0	25	19.0	30	18	34	28.0	27	21.0	20.0	22.0	25.0	31	31
22737	891999	26	14	16.0	17.0	17	40.0	47	14.0	47	20	34	27.0	38	13.0	28.0	22.0	25.0	60	38
22738	892015	35	30	0.0	27.0	25	0.0	32	25.0	30	26	30	33.0	31	34.0	34.0	17.0	0.0	41	34
22739	892026	26	33	26.0	32.0	6	38.0	27	15.0	43	25	47	36.0	30	32.0	15.0	32.0	26.0	36	28
22740	892027	47	21	26.0	16.0	21	43.0	35	28.0	45	32	20	37.0	41	36.0	34.0	13.0	24.0	42	31
22741	892029	30	33	23.0	17.0	17	36.0	36	30.0	41	38	34	43.0	28	37.0	40.0	22.0	21.0	52	51
22742	892030	22	53	22.0	24.0	37	50.0	62	30.0	40	47	58	62.0	31	38.0	41.0	48.0	26.0	55	54
22743	892033	47	25	21.0	18.0	12	35.0	37	25.0	41	42	27	30.0	28	32.0	31.0	22.0	24.0	38	42
22744	892034	26	44	25.0	26.0	36	50.0	64	35.0	35	47	38	55.0	26	38.0	32.0	35.0	21.0	54	48
22745	892035	30	44	20.0	17.0	19	38.0	50	40.0	25	31	32	38.0	33	39.0	33.0	23.0	25.0	40	45
22746	892036	27	23	20.0	18.0	18	36.0	19	41.0	24	31	27	25.0	26	36.0	24.0	13.0	24.0	41	37
22747	892038	55	41	25.0	34.0	39	44.0	60	25.0	45	42	47	58.0	47	41.0	46.0	41.0	24.0	53	59
22748	892039	33	47	24.0	33.0	41	50.0	57	28.0	34	40	52	58.0	41	38.0	47.0	43.0	21.0	53	58
22749	892042	21	37	16.0	17.0	32	36.0	26	29.0	32	41	34	39.0	20	33.0	20.0	27.0	22.0	38	43
22750	892043	49	49	18.0	32.0	30	38.0	49	32.0	36	45	55	62.0	37	40.0	52.0	41.0	23.0	46	58
22751	892044	37	31	16.0	27.0	32	39.0	25	49.0	42	41	25	51.0	32	38.0	21.0	25.0	23.0	41	45
22752	892045	41	48	14.0	40.0	40	37.0	53	60.0	39	40	54	52.0	40	43.0	45.0	23.0	25.0	45	56
22753	892047	47	47	14.0	32.0	40	40.0	25	58.0	41	41	54	59.0	34	41.0	30.0	41.0	23.0	46	48
22754	892049	34	39	16.0	40.0	34	37.0	41	55.0	38	34	30	43.0	19	41.0	25.0	23.0	25.0	45	48
22755	892050	28	43	25.0	24.0	37	50.0	59	43.0	31	43	47	55.0	35	43.0	35.0	39.0	27.0	45	46
22756	892051	20	40	22.0	22.0	39	47.0	47	25.0	29	47	55	58.0	21	43.0	23.0	37.0	23.0	40	53
22757	892052	54	42	27.0	32.0	43	50.0	65	37.0	28	47	62	72.0	42	45.0	50.0	47.0	27.0	49	56
22758	892053	20	22	18.0	9.0	30	41.0	36	40.0	19	40	26	41.0	33	39.0	21.0	15.0	21.0	40	52
22759	892055	37	56	23.0	29.0	40	38.0	59	26.0	39	48	54	68.0	40	43.0	37.0	40.0	29.0	47	58
22760	892057	29	41	19.0	17.0	39	38.0	58	48.0	30	42	33	63.0	36	39.0	26.0	34.0	25.0	45	54
22761	892062	20	53	23.0	17.0	40	36.0	40	29.0	30	39	28	72.0	34	43.0	43.0	49.0	27.0	44	55
22762	892063	47	58	22.0	37.0	45	41.0	60	27.0	41	48	59	74.0	45	44.0	53.0	52.0	28.0	57	61
22763	892065	35	54	21.0	27.0	38	41.0	46	46.0	19	37	33	60.0	27	43.0	26.0	36.0	27.0	44	48
22764	892066	29	27	20.0	33.0	39	40.0	50	36.0	32	40	42	62.0	37	37.0	50.0	44.0	21.0	44	53
22765	892067	25	27	21.0	18.0	34	48.0	43	37.0	19	44	35	59.0	31	35.0	35.0	40.0	23.0	39	48
22766	892069	30	36	14.0	17.0	34	38.0	28	39.0	37	38	37	59.0	31	34.0	20.0	29.0	20.0	39	41
22767	892081	39	36	16.0	33.0	28	41.0	34	52.0	39	40	46	57.0	38	39.0	43.0	27.0	21.0	45	47
22768	892082	35	27	15.0	22.0	28	40.0	31	48.0	43	44	34	49.0	35	42.0	33.0	34.0	20.0	49	51
22769	892083	20	20	18.0	19.0	34	43.0	26	34.0	34	38	3	47.0	21	36.0	29.0	23.0	20.0	39	38
22770	892085	32	50	19.0	30.0	37	39.0	46	32.0	43	49	56	64.0	40	43.0	44.0	36.0	21.0	52	63
22771	892086	31	46	12.0	18.0	37	34.0	26	43.0	39	33	41	60.0	26	38.0	27.0	40.0	20.0	39	29
22772	892087	25	35	16.0	8.0	36	40.0	25	40.0	31	38	32	58.0	30	39.0	32.0	37.0	20.0	46	38
22773	892089	34	49	27.0	33.0	37	41.0	60	44.0	33	40	26	42.0	28	40.0	26.0	47.0	28.0	51	47
22774	892091	36	40	18.0	20.0	32	39.0	31	55.0	43	44	28	63.0	39	39.0	27.0	35.0	22.0	45	56
22775	892090	58	52	19.0	43.0	36	48.0	63	46.0	42	49	69	73.0	40	43.0	51.0	51.0	29.0	52	54
22776	892095	28	32	13.0	9.0	35	37.0	40	42.0	23	44	25	45.0	32	40.0	40.0	33.0	21.0	32	38
22777	892096	25	24	15.0	29.0	28	33.0	25	36.0	36	33	25	61.0	29	38.0	29.0	31.0	22.0	40	33
22778	892097	42	34	20.0	34.0	39	44.0	41	39.0	43	44	61	70.0	38	42.0	42.0	35.0	23.0	41	43
22779	892098	24	30	21.0	22.0	36	38.0	25	38.0	30	46	37	70.0	37	47.0	31.0	33.0	23.0	44	50
22780	892099	35	45	25.0	33.0	42	41.0	64	60.0	47	46	66	69.0	31	42.0	42.0	41.0	22.0	49	51
22781	892100	25	29	22.0	26.0	27	38.0	53	39.0	42	44	37	57.0	27	41.0	25.0	23.0	26.0	40	45
22782	892101	40	51	22.0	31.0	30	41.0	48	52.0	41	45	59	69.0	33	44.0	33.0	40.0	24.0	43	51
22783	892102	27	47	20.0	31.0	38	38.0	64	46.0	36	39	33	62.0	45	44.0	37.0	42.0	25.0	43	52
22784	892105	26	35	11.0	24.0	31	40.0	48	46.0	29	40	42	57.0	38	31.0	39.0	45.0	22.0	43	36
22785	892106	26	32	10.0	33.0	28	38.0	53	63.0	45	45	27	54.0	37	43.0	34.0	39.0	24.0	48	44
22786	892107	46	33	7.0	34.0	28	42.0	42	47.0	42	44	35	61.0	37	45.0	36.0	40.0	24.0	48	43
22787	892110	28	44	23.0	22.0	20	38.0	62	49.0	34	41	42	69.0	35	42.0	20.0	37.0	23.0	46	48
22788	892108	26	39	21.0	17.0	23	37.0	45	53.0	27	43	25	56.0	32	45.0	37.0	35.0	27.0	50	46
22789	892109	28	36	20.0	23.0	21	35.0	50	50.0	37	38	35	58.0	40	45.0	35.0	39.0	25.0	54	51
22790	892112	23	28	21.0	7.0	21	39.0	42	58.0	33	42	31	44.0	23	39.0	21.0	28.0	21.0	38	40
22791	892114	48	54	29.0	36.0	35	48.0	59	62.0	43	46	44	60.0	37	44.0	43.0	48.0	29.0	52	54
22792	892117	44	49	28.0	28.0	29	49.0	53	71.0	43	47	57	70.0	37	47.0	42.0	47.0	30.0	50	48
22793	892119	31	39	22.0	21.0	34	42.0	43	69.0	35	37	41	47.0	30	33.0	20.0	31.0	26.0	43	42
22794	892120	33	38	19.0	22.0	31	34.0	49	44.0	35	31	33	50.0	35	39.0	35.0	22.0	25.0	46	42
22795	892121	33	40	25.0	20.0	27	37.0	37	51.0	20	38	25	49.0	25	40.0	39.0	38.0	27.0	44	36
22796	892124	21	40	20.0	19.0	30	39.0	49	62.0	27	33	35	65.0	43	42.0	29.0	43.0	25.0	33	53
